datetime,distance,event,detected,source_name,frame_hash
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,REVERSE,car,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,498
20250127-151731,0,REVERSE,car,oneway.mp4,498
20250127-151731,0,PERSON,person,oneway.mp4,498
20250127-151731,0,STOP,car,oneway.mp4,499
20250127-151731,0,STOP,bus,oneway.mp4,499
20250127-151731,0,REVERSE,car,oneway.mp4,499
20250127-151731,0,STOP,car,oneway.mp4,499
20250127-151731,0,REVERSE,car,oneway.mp4,499
20250127-151731,0,REVERSE,car,oneway.mp4,499
20250127-151731,0,STOP,car,oneway.mp4,499
20250127-151731,0,PERSON,person,oneway.mp4,499
20250127-151731,0,STOP,car,oneway.mp4,499
20250127-151731,0,STOP,car,oneway.mp4,500
20250127-151731,0,STOP,bus,oneway.mp4,500
20250127-151731,0,REVERSE,car,oneway.mp4,500
20250127-151731,0,STOP,car,oneway.mp4,500
20250127-151731,0,STOP,car,oneway.mp4,500
20250127-151731,0,STOP,car,oneway.mp4,500
20250127-151731,0,PERSON,person,oneway.mp4,500
20250127-151731,0,REVERSE,car,oneway.mp4,500
20250127-151731,0,STOP,car,oneway.mp4,500
20250127-151731,0,REVERSE,car,oneway.mp4,500
20250127-151731,0,STOP,car,oneway.mp4,501
20250127-151731,0,STOP,bus,oneway.mp4,501
20250127-151731,0,REVERSE,car,oneway.mp4,501
20250127-151731,0,REVERSE,car,oneway.mp4,501
20250127-151731,0,STOP,car,oneway.mp4,501
20250127-151731,0,PERSON,person,oneway.mp4,501
20250127-151731,0,REVERSE,car,oneway.mp4,501
20250127-151731,0,REVERSE,car,oneway.mp4,501
20250127-151731,0,STOP,car,oneway.mp4,502
20250127-151731,0,STOP,bus,oneway.mp4,502
20250127-151731,0,STOP,car,oneway.mp4,502
20250127-151731,0,REVERSE,car,oneway.mp4,502
20250127-151731,0,PERSON,person,oneway.mp4,502
20250127-151731,0,REVERSE,bus,oneway.mp4,502
20250127-151731,0,REVERSE,car,oneway.mp4,502
20250127-151731,0,REVERSE,car,oneway.mp4,502
20250127-151731,0,STOP,car,oneway.mp4,503
20250127-151731,0,STOP,bus,oneway.mp4,503
20250127-151731,0,STOP,car,oneway.mp4,503
20250127-151731,0,REVERSE,car,oneway.mp4,503
20250127-151731,0,PERSON,person,oneway.mp4,503
20250127-151731,0,STOP,car,oneway.mp4,503
20250127-151731,0,REVERSE,car,oneway.mp4,503
20250127-151731,0,REVERSE,bus,oneway.mp4,503
20250127-151731,0,REVERSE,car,oneway.mp4,503
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,bus,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,PERSON,person,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,REVERSE,bus,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,504
20250127-151732,0,STOP,car,oneway.mp4,505
20250127-151732,0,STOP,bus,oneway.mp4,505
20250127-151732,0,REVERSE,car,oneway.mp4,505
20250127-151732,0,PERSON,person,oneway.mp4,505
20250127-151732,0,REVERSE,car,oneway.mp4,505
20250127-151732,0,REVERSE,car,oneway.mp4,505
20250127-151732,0,STOP,car,oneway.mp4,505
20250127-151732,0,REVERSE,bus,oneway.mp4,505
20250127-151732,0,STOP,car,oneway.mp4,506
20250127-151732,0,STOP,bus,oneway.mp4,506
20250127-151732,0,REVERSE,car,oneway.mp4,506
20250127-151732,0,PERSON,person,oneway.mp4,506
20250127-151732,0,REVERSE,car,oneway.mp4,506
20250127-151732,0,REVERSE,car,oneway.mp4,506
20250127-151732,0,STOP,car,oneway.mp4,506
20250127-151732,0,STOP,car,oneway.mp4,506
20250127-151732,0,STOP,car,oneway.mp4,506
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,bus,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,PERSON,person,oneway.mp4,507
20250127-151732,0,REVERSE,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,507
20250127-151732,0,REVERSE,bus,oneway.mp4,507
20250127-151732,0,STOP,car,oneway.mp4,508
20250127-151732,0,STOP,bus,oneway.mp4,508
20250127-151732,0,STOP,car,oneway.mp4,508
20250127-151732,0,PERSON,person,oneway.mp4,508
20250127-151732,0,STOP,car,oneway.mp4,508
20250127-151732,0,REVERSE,car,oneway.mp4,508
20250127-151732,0,STOP,car,oneway.mp4,508
20250127-151732,0,STOP,bus,oneway.mp4,508
20250127-151732,0,REVERSE,car,oneway.mp4,508
20250127-151732,0,REVERSE,bus,oneway.mp4,509
20250127-151732,0,REVERSE,car,oneway.mp4,509
20250127-151732,0,PERSON,person,oneway.mp4,509
20250127-151732,0,STOP,car,oneway.mp4,509
20250127-151732,0,STOP,car,oneway.mp4,509
20250127-151732,0,STOP,car,oneway.mp4,509
20250127-151732,0,STOP,car,oneway.mp4,509
20250127-151732,0,REVERSE,bus,oneway.mp4,509
20250127-151732,0,REVERSE,car,oneway.mp4,509
20250127-151732,0,STOP,car,oneway.mp4,509
20250127-151732,0,STOP,bus,oneway.mp4,510
20250127-151732,0,STOP,car,oneway.mp4,510
20250127-151732,0,STOP,car,oneway.mp4,510
20250127-151732,0,PERSON,person,oneway.mp4,510
20250127-151732,0,REVERSE,car,oneway.mp4,510
20250127-151732,0,STOP,car,oneway.mp4,510
20250127-151732,0,REVERSE,car,oneway.mp4,510
20250127-151732,0,STOP,car,oneway.mp4,510
20250127-151732,0,REVERSE,bus,oneway.mp4,510
20250127-151732,0,STOP,car,oneway.mp4,510
20250127-151732,0,STOP,bus,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,PERSON,person,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,STOP,car,oneway.mp4,511
20250127-151732,0,REVERSE,car,oneway.mp4,511
20250127-151732,0,REVERSE,bus,oneway.mp4,511
20250127-151732,0,STOP,bus,oneway.mp4,512
20250127-151732,0,STOP,car,oneway.mp4,512
20250127-151732,0,REVERSE,car,oneway.mp4,512
20250127-151732,0,PERSON,person,oneway.mp4,512
20250127-151732,0,REVERSE,car,oneway.mp4,512
20250127-151732,0,REVERSE,car,oneway.mp4,512
20250127-151732,0,STOP,car,oneway.mp4,512
20250127-151732,0,STOP,car,oneway.mp4,512
20250127-151732,0,REVERSE,bus,oneway.mp4,512
20250127-151732,0,STOP,bicycle,oneway.mp4,512
20250127-151732,0,STOP,bus,oneway.mp4,513
20250127-151732,0,STOP,car,oneway.mp4,513
20250127-151732,0,PERSON,person,oneway.mp4,513
20250127-151732,0,REVERSE,bus,oneway.mp4,513
20250127-151732,0,REVERSE,car,oneway.mp4,513
20250127-151732,0,REVERSE,car,oneway.mp4,513
20250127-151732,0,REVERSE,car,oneway.mp4,513
20250127-151732,0,STOP,bus,oneway.mp4,514
20250127-151732,0,STOP,car,oneway.mp4,514
20250127-151732,0,PERSON,person,oneway.mp4,514
20250127-151732,0,STOP,car,oneway.mp4,514
20250127-151732,0,STOP,car,oneway.mp4,514
20250127-151732,0,REVERSE,car,oneway.mp4,514
20250127-151732,0,REVERSE,car,oneway.mp4,514
20250127-151732,0,REVERSE,bus,oneway.mp4,514
20250127-151732,0,STOP,bicycle,oneway.mp4,514
20250127-151732,0,STOP,car,oneway.mp4,514
20250127-151732,0,STOP,bus,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,PERSON,person,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,car,oneway.mp4,515
20250127-151732,0,STOP,bus,oneway.mp4,515
20250127-151732,0,REVERSE,car,oneway.mp4,515
20250127-151732,0,REVERSE,bus,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,516
20250127-151732,0,PERSON,person,oneway.mp4,516
20250127-151732,0,REVERSE,car,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,516
20250127-151732,0,STOP,bus,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,516
20250127-151732,0,STOP,bicycle,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,516
20250127-151732,0,STOP,car,oneway.mp4,517
20250127-151732,0,STOP,bus,oneway.mp4,517
20250127-151732,0,PERSON,person,oneway.mp4,517
20250127-151732,0,REVERSE,car,oneway.mp4,517
20250127-151732,0,STOP,car,oneway.mp4,517
20250127-151732,0,STOP,car,oneway.mp4,517
20250127-151732,0,STOP,car,oneway.mp4,517
20250127-151732,0,REVERSE,bus,oneway.mp4,517
20250127-151732,0,REVERSE,car,oneway.mp4,517
20250127-151732,0,STOP,car,oneway.mp4,518
20250127-151732,0,STOP,bus,oneway.mp4,518
20250127-151732,0,PERSON,person,oneway.mp4,518
20250127-151732,0,REVERSE,car,oneway.mp4,518
20250127-151732,0,REVERSE,bus,oneway.mp4,518
20250127-151732,0,REVERSE,car,oneway.mp4,518
20250127-151732,0,STOP,car,oneway.mp4,518
20250127-151732,0,REVERSE,car,oneway.mp4,518
20250127-151732,0,STOP,car,oneway.mp4,518
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,STOP,bus,oneway.mp4,519
20250127-151732,0,PERSON,person,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,REVERSE,bus,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,519
20250127-151732,0,STOP,bicycle,oneway.mp4,519
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,bus,oneway.mp4,520
20250127-151732,0,PERSON,person,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,bus,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,520
20250127-151732,0,STOP,car,oneway.mp4,521
20250127-151732,0,STOP,bus,oneway.mp4,521
20250127-151732,0,REVERSE,car,oneway.mp4,521
20250127-151732,0,STOP,car,oneway.mp4,521
20250127-151732,0,PERSON,person,oneway.mp4,521
20250127-151732,0,STOP,car,oneway.mp4,521
20250127-151732,0,REVERSE,car,oneway.mp4,521
20250127-151732,0,REVERSE,bus,oneway.mp4,521
20250127-151732,0,STOP,car,oneway.mp4,521
20250127-151732,0,REVERSE,bus,oneway.mp4,521
20250127-151732,0,REVERSE,car,oneway.mp4,521
20250127-151732,0,STOP,car,oneway.mp4,522
20250127-151732,0,STOP,bus,oneway.mp4,522
20250127-151732,0,PERSON,person,oneway.mp4,522
20250127-151732,0,STOP,car,oneway.mp4,522
20250127-151732,0,REVERSE,bus,oneway.mp4,522
20250127-151732,0,STOP,car,oneway.mp4,522
20250127-151732,0,REVERSE,car,oneway.mp4,522
20250127-151732,0,STOP,car,oneway.mp4,522
20250127-151732,0,STOP,bus,oneway.mp4,522
20250127-151732,0,STOP,car,oneway.mp4,523
20250127-151732,0,STOP,bus,oneway.mp4,523
20250127-151732,0,PERSON,person,oneway.mp4,523
20250127-151732,0,REVERSE,car,oneway.mp4,523
20250127-151732,0,REVERSE,car,oneway.mp4,523
20250127-151732,0,STOP,bus,oneway.mp4,523
20250127-151732,0,STOP,car,oneway.mp4,523
20250127-151732,0,STOP,car,oneway.mp4,523
20250127-151732,0,STOP,car,oneway.mp4,523
20250127-151732,0,STOP,car,oneway.mp4,523
20250127-151732,0,STOP,bus,oneway.mp4,523
20250127-151732,0,STOP,car,oneway.mp4,524
20250127-151732,0,STOP,bus,oneway.mp4,524
20250127-151732,0,REVERSE,car,oneway.mp4,524
20250127-151732,0,REVERSE,car,oneway.mp4,524
20250127-151732,0,PERSON,person,oneway.mp4,524
20250127-151732,0,REVERSE,car,oneway.mp4,524
20250127-151732,0,REVERSE,car,oneway.mp4,524
20250127-151732,0,REVERSE,car,oneway.mp4,524
20250127-151732,0,REVERSE,bus,oneway.mp4,524
20250127-151732,0,STOP,bus,oneway.mp4,524
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,STOP,bus,oneway.mp4,525
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,PERSON,person,oneway.mp4,525
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,STOP,car,oneway.mp4,525
20250127-151732,0,REVERSE,car,oneway.mp4,525
20250127-151732,0,REVERSE,bus,oneway.mp4,525
20250127-151732,0,REVERSE,bus,oneway.mp4,526
20250127-151732,0,STOP,car,oneway.mp4,526
20250127-151732,0,STOP,car,oneway.mp4,526
20250127-151732,0,PERSON,person,oneway.mp4,526
20250127-151732,0,STOP,car,oneway.mp4,526
20250127-151732,0,STOP,car,oneway.mp4,526
20250127-151732,0,REVERSE,bus,oneway.mp4,526
20250127-151732,0,REVERSE,car,oneway.mp4,526
20250127-151732,0,REVERSE,bus,oneway.mp4,526
20250127-151732,0,STOP,bus,oneway.mp4,527
20250127-151732,0,STOP,car,oneway.mp4,527
20250127-151732,0,REVERSE,bus,oneway.mp4,527
20250127-151732,0,STOP,car,oneway.mp4,527
20250127-151732,0,STOP,car,oneway.mp4,527
20250127-151732,0,PERSON,person,oneway.mp4,527
20250127-151732,0,STOP,car,oneway.mp4,527
20250127-151732,0,REVERSE,car,oneway.mp4,527
20250127-151732,0,STOP,bus,oneway.mp4,527
20250127-151732,0,STOP,bus,oneway.mp4,528
20250127-151732,0,STOP,car,oneway.mp4,528
20250127-151732,0,STOP,bus,oneway.mp4,528
20250127-151732,0,STOP,car,oneway.mp4,528
20250127-151732,0,STOP,car,oneway.mp4,528
20250127-151732,0,PERSON,person,oneway.mp4,528
20250127-151732,0,STOP,car,oneway.mp4,528
20250127-151732,0,STOP,car,oneway.mp4,528
20250127-151732,0,REVERSE,car,oneway.mp4,528
20250127-151732,0,STOP,bus,oneway.mp4,528
20250127-151732,0,STOP,bus,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,STOP,bus,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,PERSON,person,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,STOP,car,oneway.mp4,529
20250127-151732,0,REVERSE,bus,oneway.mp4,529
20250127-151732,0,REVERSE,bus,oneway.mp4,530
20250127-151732,0,REVERSE,bus,oneway.mp4,530
20250127-151732,0,REVERSE,car,oneway.mp4,530
20250127-151732,0,PERSON,person,oneway.mp4,530
20250127-151732,0,STOP,car,oneway.mp4,530
20250127-151732,0,REVERSE,car,oneway.mp4,530
20250127-151732,0,REVERSE,car,oneway.mp4,530
20250127-151732,0,STOP,car,oneway.mp4,530
20250127-151732,0,REVERSE,bus,oneway.mp4,530
20250127-151732,0,REVERSE,car,oneway.mp4,530
20250127-151733,0,STOP,car,oneway.mp4,531
20250127-151733,0,STOP,bus,oneway.mp4,531
20250127-151733,0,REVERSE,bus,oneway.mp4,531
20250127-151733,0,STOP,car,oneway.mp4,531
20250127-151733,0,STOP,car,oneway.mp4,531
20250127-151733,0,PERSON,person,oneway.mp4,531
20250127-151733,0,REVERSE,car,oneway.mp4,531
20250127-151733,0,STOP,car,oneway.mp4,532
20250127-151733,0,STOP,bus,oneway.mp4,532
20250127-151733,0,STOP,bus,oneway.mp4,532
20250127-151733,0,REVERSE,car,oneway.mp4,532
20250127-151733,0,PERSON,person,oneway.mp4,532
20250127-151733,0,REVERSE,car,oneway.mp4,532
20250127-151733,0,REVERSE,car,oneway.mp4,532
20250127-151733,0,STOP,car,oneway.mp4,532
20250127-151733,0,REVERSE,bus,oneway.mp4,532
20250127-151733,0,STOP,car,oneway.mp4,533
20250127-151733,0,STOP,bus,oneway.mp4,533
20250127-151733,0,REVERSE,bus,oneway.mp4,533
20250127-151733,0,REVERSE,car,oneway.mp4,533
20250127-151733,0,STOP,car,oneway.mp4,533
20250127-151733,0,PERSON,person,oneway.mp4,533
20250127-151733,0,REVERSE,car,oneway.mp4,533
20250127-151733,0,STOP,car,oneway.mp4,533
20250127-151733,0,REVERSE,bus,oneway.mp4,533
20250127-151733,0,REVERSE,bus,oneway.mp4,534
20250127-151733,0,REVERSE,bus,oneway.mp4,534
20250127-151733,0,PERSON,person,oneway.mp4,534
20250127-151733,0,REVERSE,car,oneway.mp4,534
20250127-151733,0,STOP,car,oneway.mp4,534
20250127-151733,0,STOP,car,oneway.mp4,534
20250127-151733,0,REVERSE,bus,oneway.mp4,534
20250127-151733,0,REVERSE,bus,oneway.mp4,535
20250127-151733,0,STOP,bus,oneway.mp4,535
20250127-151733,0,PERSON,person,oneway.mp4,535
20250127-151733,0,STOP,car,oneway.mp4,535
20250127-151733,0,REVERSE,bus,oneway.mp4,535
20250127-151733,0,STOP,car,oneway.mp4,535
20250127-151733,0,REVERSE,car,oneway.mp4,535
20250127-151733,0,STOP,car,oneway.mp4,535
20250127-151733,0,REVERSE,bus,oneway.mp4,536
20250127-151733,0,REVERSE,bus,oneway.mp4,536
20250127-151733,0,PERSON,person,oneway.mp4,536
20250127-151733,0,REVERSE,car,oneway.mp4,536
20250127-151733,0,REVERSE,bus,oneway.mp4,536
20250127-151733,0,STOP,car,oneway.mp4,536
20250127-151733,0,REVERSE,car,oneway.mp4,536
20250127-151733,0,STOP,car,oneway.mp4,536
20250127-151733,0,REVERSE,bus,oneway.mp4,537
20250127-151733,0,REVERSE,bus,oneway.mp4,537
20250127-151733,0,REVERSE,bus,oneway.mp4,537
20250127-151733,0,REVERSE,car,oneway.mp4,537
20250127-151733,0,STOP,car,oneway.mp4,537
20250127-151733,0,PERSON,person,oneway.mp4,537
20250127-151733,0,STOP,car,oneway.mp4,537
20250127-151733,0,REVERSE,car,oneway.mp4,537
20250127-151733,0,STOP,car,oneway.mp4,538
20250127-151733,0,STOP,bus,oneway.mp4,538
20250127-151733,0,STOP,bus,oneway.mp4,538
20250127-151733,0,STOP,car,oneway.mp4,538
20250127-151733,0,REVERSE,car,oneway.mp4,538
20250127-151733,0,PERSON,person,oneway.mp4,538
20250127-151733,0,STOP,car,oneway.mp4,538
20250127-151733,0,STOP,bus,oneway.mp4,538
20250127-151733,0,REVERSE,car,oneway.mp4,538
20250127-151733,0,STOP,car,oneway.mp4,538
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,STOP,bus,oneway.mp4,539
20250127-151733,0,STOP,bus,oneway.mp4,539
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,REVERSE,car,oneway.mp4,539
20250127-151733,0,PERSON,person,oneway.mp4,539
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,STOP,bus,oneway.mp4,539
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,STOP,car,oneway.mp4,539
20250127-151733,0,STOP,bus,oneway.mp4,540
20250127-151733,0,STOP,bus,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,PERSON,person,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,REVERSE,bus,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,540
20250127-151733,0,STOP,car,oneway.mp4,541
20250127-151733,0,STOP,bus,oneway.mp4,541
20250127-151733,0,REVERSE,bus,oneway.mp4,541
20250127-151733,0,STOP,car,oneway.mp4,541
20250127-151733,0,PERSON,person,oneway.mp4,541
20250127-151733,0,REVERSE,car,oneway.mp4,541
20250127-151733,0,REVERSE,bus,oneway.mp4,541
20250127-151733,0,STOP,car,oneway.mp4,541
20250127-151733,0,STOP,car,oneway.mp4,541
20250127-151733,0,STOP,car,oneway.mp4,541
20250127-151733,0,STOP,car,oneway.mp4,542
20250127-151733,0,STOP,bus,oneway.mp4,542
20250127-151733,0,REVERSE,car,oneway.mp4,542
20250127-151733,0,STOP,bus,oneway.mp4,542
20250127-151733,0,REVERSE,car,oneway.mp4,542
20250127-151733,0,REVERSE,car,oneway.mp4,542
20250127-151733,0,PERSON,person,oneway.mp4,542
20250127-151733,0,STOP,bus,oneway.mp4,542
20250127-151733,0,STOP,car,oneway.mp4,542
20250127-151733,0,STOP,car,oneway.mp4,542
20250127-151733,0,STOP,car,oneway.mp4,542
20250127-151733,0,REVERSE,car,oneway.mp4,542
20250127-151733,0,STOP,bus,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,543
20250127-151733,0,PERSON,person,oneway.mp4,543
20250127-151733,0,REVERSE,bus,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,543
20250127-151733,0,STOP,bus,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,543
20250127-151733,0,REVERSE,car,oneway.mp4,543
20250127-151733,0,STOP,car,oneway.mp4,544
20250127-151733,0,STOP,bus,oneway.mp4,544
20250127-151733,0,STOP,car,oneway.mp4,544
20250127-151733,0,STOP,bus,oneway.mp4,544
20250127-151733,0,PERSON,person,oneway.mp4,544
20250127-151733,0,STOP,car,oneway.mp4,544
20250127-151733,0,STOP,bus,oneway.mp4,544
20250127-151733,0,REVERSE,car,oneway.mp4,544
20250127-151733,0,STOP,car,oneway.mp4,544
20250127-151733,0,STOP,car,oneway.mp4,544
20250127-151733,0,STOP,car,oneway.mp4,545
20250127-151733,0,STOP,bus,oneway.mp4,545
20250127-151733,0,STOP,car,oneway.mp4,545
20250127-151733,0,REVERSE,car,oneway.mp4,545
20250127-151733,0,PERSON,person,oneway.mp4,545
20250127-151733,0,REVERSE,bus,oneway.mp4,545
20250127-151733,0,STOP,bus,oneway.mp4,545
20250127-151733,0,STOP,car,oneway.mp4,545
20250127-151733,0,STOP,car,oneway.mp4,545
20250127-151733,0,STOP,car,oneway.mp4,545
20250127-151733,0,REVERSE,car,oneway.mp4,545
20250127-151733,0,STOP,bus,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,546
20250127-151733,0,PERSON,person,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,546
20250127-151733,0,REVERSE,bus,oneway.mp4,546
20250127-151733,0,REVERSE,bus,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,546
20250127-151733,0,REVERSE,car,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,546
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,STOP,bus,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,REVERSE,bus,oneway.mp4,547
20250127-151733,0,PERSON,person,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,STOP,bus,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,547
20250127-151733,0,REVERSE,car,oneway.mp4,547
20250127-151733,0,STOP,car,oneway.mp4,548
20250127-151733,0,STOP,bus,oneway.mp4,548
20250127-151733,0,PERSON,person,oneway.mp4,548
20250127-151733,0,REVERSE,bus,oneway.mp4,548
20250127-151733,0,REVERSE,bus,oneway.mp4,548
20250127-151733,0,STOP,car,oneway.mp4,548
20250127-151733,0,REVERSE,car,oneway.mp4,548
20250127-151733,0,REVERSE,car,oneway.mp4,548
20250127-151733,0,STOP,bus,oneway.mp4,549
20250127-151733,0,PERSON,person,oneway.mp4,549
20250127-151733,0,REVERSE,car,oneway.mp4,549
20250127-151733,0,REVERSE,bus,oneway.mp4,549
20250127-151733,0,STOP,bus,oneway.mp4,549
20250127-151733,0,STOP,car,oneway.mp4,549
20250127-151733,0,STOP,car,oneway.mp4,549
20250127-151733,0,REVERSE,car,oneway.mp4,549
20250127-151733,0,STOP,bus,oneway.mp4,550
20250127-151733,0,REVERSE,car,oneway.mp4,550
20250127-151733,0,PERSON,person,oneway.mp4,550
20250127-151733,0,REVERSE,bus,oneway.mp4,550
20250127-151733,0,REVERSE,bus,oneway.mp4,550
20250127-151733,0,REVERSE,car,oneway.mp4,550
20250127-151733,0,STOP,car,oneway.mp4,550
20250127-151733,0,STOP,car,oneway.mp4,551
20250127-151733,0,STOP,bus,oneway.mp4,551
20250127-151733,0,STOP,car,oneway.mp4,551
20250127-151733,0,STOP,car,oneway.mp4,551
20250127-151733,0,REVERSE,bus,oneway.mp4,551
20250127-151733,0,PERSON,person,oneway.mp4,551
20250127-151733,0,STOP,car,oneway.mp4,551
20250127-151733,0,STOP,car,oneway.mp4,551
20250127-151733,0,STOP,bus,oneway.mp4,551
20250127-151733,0,REVERSE,car,oneway.mp4,551
20250127-151733,0,REVERSE,car,oneway.mp4,551
20250127-151733,0,REVERSE,bus,oneway.mp4,552
20250127-151733,0,STOP,car,oneway.mp4,552
20250127-151733,0,REVERSE,car,oneway.mp4,552
20250127-151733,0,REVERSE,car,oneway.mp4,552
20250127-151733,0,PERSON,person,oneway.mp4,552
20250127-151733,0,REVERSE,bus,oneway.mp4,552
20250127-151733,0,REVERSE,bus,oneway.mp4,552
20250127-151733,0,STOP,car,oneway.mp4,552
20250127-151733,0,STOP,bus,oneway.mp4,553
20250127-151733,0,STOP,car,oneway.mp4,553
20250127-151733,0,STOP,car,oneway.mp4,553
20250127-151733,0,STOP,car,oneway.mp4,553
20250127-151733,0,STOP,car,oneway.mp4,553
20250127-151733,0,PERSON,person,oneway.mp4,553
20250127-151733,0,STOP,car,oneway.mp4,553
20250127-151733,0,STOP,bus,oneway.mp4,553
20250127-151733,0,REVERSE,bus,oneway.mp4,553
20250127-151733,0,STOP,bicycle,oneway.mp4,553
20250127-151733,0,REVERSE,car,oneway.mp4,553
20250127-151733,0,REVERSE,car,oneway.mp4,553
20250127-151733,0,STOP,bus,oneway.mp4,554
20250127-151733,0,STOP,car,oneway.mp4,554
20250127-151733,0,STOP,car,oneway.mp4,554
20250127-151733,0,REVERSE,car,oneway.mp4,554
20250127-151733,0,STOP,car,oneway.mp4,554
